url,date,homeTeam,homeScore,awayTeam,awayScore,Data Player?,Data Events?,Teams,ELO home,ELO away,H expected,A expected,Result H,G,ELO h new,ELO a new,Ca team h,Ca team a,Goal diff H,Speelronde H,Speelronde A,Punten H,Punten A,Cum P H,Cum P A,Rank H,Rank A
https://www.rbfa.be/nl/wedstrijd/6749252,14/09/2024,K.F.C. Moen,1,K. FC Marke A,1,0,0,K.F.C. Moen - K. FC Marke A,1527,1457,"0,60","0,40","0,5",1,1524,1460,"-0,0987","0,0987",0,3,3,1,1,5,1,5,14
https://www.rbfa.be/nl/wedstrijd/6749253,14/09/2024,K.S.K. Oostnieuwkerke,0,FC Sp. Heestert A,1,0,0,K.S.K. Oostnieuwkerke - FC Sp. Heestert A,1516,1501,"0,52","0,48",0,1,1500,1517,"-0,5215","0,5215",-1,3,3,0,3,4,5,7,5
https://www.rbfa.be/nl/wedstrijd/6749255,14/09/2024,S.V. Wevelgem City A,1,K. SV Bredene A,0,0,0,S.V. Wevelgem City A - K. SV Bredene A,1500,1525,"0,46","0,54",1,1,1516,1509,"0,5356","-0,5356",1,3,3,3,0,6,4,4,7
https://www.rbfa.be/nl/wedstrijd/6749254,14/09/2024,K. Exc. Zedelgem,1,Club Roeselare,1,0,0,K. Exc. Zedelgem - Club Roeselare,1460,1496,"0,45","0,55","0,5",1,1461,1495,"0,0525","-0,0525",0,3,3,1,1,1,4,14,7
https://www.rbfa.be/nl/wedstrijd/6749256,14/09/2024,K. FC Varsenare A,2,K.R.C. Waregem A,1,0,0,K. FC Varsenare A - K.R.C. Waregem A,1455,1507,"0,43","0,57",1,1,1472,1489,"0,5740","-0,5740",1,3,3,3,0,3,3,10,10
https://www.rbfa.be/nl/wedstrijd/6749258,15/09/2024,Jong Male K.V.V.,1,K. SV Rumbeke,3,0,0,Jong Male K.V.V. - K. SV Rumbeke,1450,1535,"0,38","0,62",0,"1,5",1433,1552,"-0,4791","0,4791",-2,3,3,0,3,0,9,16,1
https://www.rbfa.be/nl/wedstrijd/6749257,15/09/2024,K. VC Ardooie A,1,K. Sassp. Boezinge A,3,0,0,K. VC Ardooie A - K. Sassp. Boezinge A,1510,1516,"0,49","0,51",0,"1,5",1488,1538,"-0,6194","0,6194",-2,3,3,0,3,3,7,10,3
https://www.rbfa.be/nl/wedstrijd/6749259,21/09/2024,K. Sassp. Boezinge A,0,Zwevegem Sport,0,0,0,K. Sassp. Boezinge A - Zwevegem Sport,1538,1551,"0,48","0,52","0,5",1,1539,1550,"0,0184","-0,0184",0,4,4,1,1,8,10,3,2
https://www.rbfa.be/nl/wedstrijd/6749260,21/09/2024,K. WS Houthulst A,1,K. Exc. Zedelgem,0,0,0,K. WS Houthulst A - K. Exc. Zedelgem,1493,1461,"0,55","0,45",1,1,1507,1448,"0,4548","-0,4548",1,4,4,3,0,6,1,8,16
https://www.rbfa.be/nl/wedstrijd/6749261,21/09/2024,K. SV Rumbeke,2,K. FC Varsenare A,0,0,0,K. SV Rumbeke - K. FC Varsenare A,1552,1472,"0,61","0,39",1,"1,5",1570,1455,"0,4870","-0,4870",2,4,4,3,0,12,3,1,11
https://www.rbfa.be/nl/wedstrijd/6749266,22/09/2024,Club Roeselare,5,K.F.C. Moen,3,0,0,Club Roeselare - K.F.C. Moen,1495,1524,"0,46","0,54",1,"1,5",1519,1500,"0,6825","-0,6825",2,4,4,3,0,7,5,5,9
https://www.rbfa.be/nl/wedstrijd/6749263,22/09/2024,K.R.C. Waregem A,0,Jong Male K.V.V.,1,0,0,K.R.C. Waregem A - Jong Male K.V.V.,1489,1433,"0,58","0,42",0,1,1472,1451,"-0,5802","0,5802",-1,4,4,0,3,3,3,11,11
https://www.rbfa.be/nl/wedstrijd/6749262,22/09/2024,K. SV Bredene A,3,K.S.K. Oostnieuwkerke,1,0,0,K. SV Bredene A - K.S.K. Oostnieuwkerke,1509,1500,"0,51","0,49",1,"1,5",1531,1479,"0,6144","-0,6144",2,4,4,3,0,7,4,5,10
https://www.rbfa.be/nl/wedstrijd/6749264,22/09/2024,K. FC Marke A,1,S.V. Wevelgem City A,1,0,0,K. FC Marke A - S.V. Wevelgem City A,1460,1516,"0,42","0,58","0,5",1,1463,1514,"0,0799","-0,0799",0,4,4,1,1,2,7,15,5
https://www.rbfa.be/nl/wedstrijd/6749265,22/09/2024,FC Sp. Heestert A,3,K. VC Ardooie A,1,0,0,FC Sp. Heestert A - K. VC Ardooie A,1517,1488,"0,54","0,46",1,"1,5",1537,1467,"0,5778","-0,5778",2,4,4,3,0,8,3,3,11
https://www.rbfa.be/nl/wedstrijd/6749267,28/09/2024,Zwevegem Sport,1,K. FC Marke A,2,0,0,Zwevegem Sport - K. FC Marke A,1550,1463,"0,62","0,38",0,1,1532,1481,"-0,6234","0,6234",-1,5,5,0,3,10,5,3,12
https://www.rbfa.be/nl/wedstrijd/6749270,28/09/2024,K. Exc. Zedelgem,1,K. FC Varsenare A,3,0,0,K. Exc. Zedelgem - K. FC Varsenare A,1448,1455,"0,49","0,51",0,"1,5",1426,1477,"-0,6177","0,6177",-2,5,5,0,3,1,6,16,8
https://www.rbfa.be/nl/wedstrijd/6749268,28/09/2024,K.F.C. Moen,1,K. Sassp. Boezinge A,1,0,0,K.F.C. Moen - K. Sassp. Boezinge A,1500,1539,"0,44","0,56","0,5",1,1501,1537,"0,0560","-0,0560",0,5,5,1,1,6,9,8,5
https://www.rbfa.be/nl/wedstrijd/6749271,28/09/2024,K. WS Houthulst A,0,K.R.C. Waregem A,1,0,0,K. WS Houthulst A - K.R.C. Waregem A,1507,1472,"0,55","0,45",0,1,1490,1488,"-0,5498","0,5498",-1,5,5,0,3,6,6,8,8
https://www.rbfa.be/nl/wedstrijd/6749269,28/09/2024,K.S.K. Oostnieuwkerke,2,K. SV Rumbeke,4,0,0,K.S.K. Oostnieuwkerke - K. SV Rumbeke,1479,1570,"0,37","0,63",0,"1,5",1462,1586,"-0,4686","0,4686",-2,5,5,0,3,4,15,13,1
https://www.rbfa.be/nl/wedstrijd/6749272,28/09/2024,S.V. Wevelgem City A,0,FC Sp. Heestert A,2,0,0,S.V. Wevelgem City A - FC Sp. Heestert A,1514,1537,"0,47","0,53",0,"1,5",1493,1558,"-0,5874","0,5874",-2,5,5,0,3,7,11,6,2
https://www.rbfa.be/nl/wedstrijd/6749273,29/09/2024,Club Roeselare,0,K. SV Bredene A,1,0,0,Club Roeselare - K. SV Bredene A,1519,1531,"0,48","0,52",0,1,1505,1545,"-0,4832","0,4832",-1,5,5,0,3,7,10,6,3
https://www.rbfa.be/nl/wedstrijd/6749274,29/09/2024,Jong Male K.V.V.,0,K. VC Ardooie A,0,0,0,Jong Male K.V.V. - K. VC Ardooie A,1451,1467,"0,48","0,52","0,5",1,1451,1467,"0,0242","-0,0242",0,5,5,1,1,4,4,13,13
https://www.rbfa.be/nl/wedstrijd/6749276,5/10/2024,K. SV Rumbeke,3,K.F.C. Moen,1,0,0,K. SV Rumbeke - K.F.C. Moen,1586,1501,"0,62","0,38",1,"1,5",1603,1484,"0,4787","-0,4787",2,6,6,3,0,18,6,1,10
https://www.rbfa.be/nl/wedstrijd/6749282,5/10/2024,FC Sp. Heestert A,3,Club Roeselare,2,0,0,FC Sp. Heestert A - Club Roeselare,1558,1505,"0,58","0,42",1,1,1571,1492,"0,4234","-0,4234",1,6,6,3,0,14,7,2,7
https://www.rbfa.be/nl/wedstrijd/6749277,5/10/2024,K. FC Varsenare A,2,Jong Male K.V.V.,2,0,0,K. FC Varsenare A - Jong Male K.V.V.,1477,1451,"0,54","0,46","0,5",1,1476,1452,"-0,0365","0,0365",0,6,6,1,1,7,5,7,13
https://www.rbfa.be/nl/wedstrijd/6749281,6/10/2024,K. FC Marke A,2,K.S.K. Oostnieuwkerke,2,0,0,K. FC Marke A - K.S.K. Oostnieuwkerke,1481,1462,"0,53","0,47","0,5",1,1481,1463,"-0,0283","0,0283",0,6,6,1,1,6,5,10,13
https://www.rbfa.be/nl/wedstrijd/6749278,6/10/2024,K. VC Ardooie A,0,Zwevegem Sport,2,0,0,K. VC Ardooie A - Zwevegem Sport,1467,1532,"0,41","0,59",0,"1,5",1448,1550,"-0,5135","0,5135",-2,6,6,0,3,4,13,15,3
https://www.rbfa.be/nl/wedstrijd/6749279,6/10/2024,K. SV Bredene A,3,K. WS Houthulst A,0,0,0,K. SV Bredene A - K. WS Houthulst A,1545,1490,"0,58","0,42",1,"1,75",1568,1468,"0,6072","-0,6072",3,6,6,3,0,13,6,3,10
https://www.rbfa.be/nl/wedstrijd/6749280,6/10/2024,K.R.C. Waregem A,2,S.V. Wevelgem City A,2,0,0,K.R.C. Waregem A - S.V. Wevelgem City A,1488,1493,"0,49","0,51","0,5",1,1489,1493,"0,0066","-0,0066",0,6,6,1,1,7,8,7,6
https://www.rbfa.be/nl/wedstrijd/6749275,6/10/2024,K. Sassp. Boezinge A,5,K. Exc. Zedelgem,0,0,0,K. Sassp. Boezinge A - K. Exc. Zedelgem,1537,1426,"0,65","0,35",1,2,1558,1405,"0,5903","-0,5903",5,6,6,3,0,12,1,5,16
https://www.rbfa.be/nl/wedstrijd/6749283,12/10/2024,Zwevegem Sport,1,FC Sp. Heestert A,1,0,0,Zwevegem Sport - FC Sp. Heestert A,1550,1571,"0,47","0,53","0,5",1,1551,1570,"0,0305","-0,0305",0,7,7,1,1,14,15,4,2
https://www.rbfa.be/nl/wedstrijd/6749286,12/10/2024,K. SV Rumbeke,2,K.R.C. Waregem A,0,0,0,K. SV Rumbeke - K.R.C. Waregem A,1603,1489,"0,66","0,34",1,"1,5",1619,1473,"0,4290","-0,4290",2,7,7,3,0,21,7,1,9
https://www.rbfa.be/nl/wedstrijd/6749287,12/10/2024,S.V. Wevelgem City A,2,K. Exc. Zedelgem,3,0,0,S.V. Wevelgem City A - K. Exc. Zedelgem,1493,1405,"0,62","0,38",0,1,1474,1424,"-0,6237","0,6237",-1,7,7,0,3,8,4,7,16
https://www.rbfa.be/nl/wedstrijd/6749284,12/10/2024,K.F.C. Moen,4,K. WS Houthulst A,0,0,0,K.F.C. Moen - K. WS Houthulst A,1484,1468,"0,52","0,48",1,"1,875",1511,1441,"0,7568","-0,7568",4,7,7,3,0,9,6,6,14
https://www.rbfa.be/nl/wedstrijd/6749288,12/10/2024,K. FC Varsenare A,0,K. Sassp. Boezinge A,1,0,0,K. FC Varsenare A - K. Sassp. Boezinge A,1476,1558,"0,38","0,62",0,1,1464,1569,"-0,3840","0,3840",-1,7,7,0,3,7,15,9,2
https://www.rbfa.be/nl/wedstrijd/6749289,12/10/2024,K. VC Ardooie A,3,K. SV Bredene A,1,0,0,K. VC Ardooie A - K. SV Bredene A,1448,1568,"0,33","0,67",1,"1,5",1478,1538,"0,8381","-0,8381",2,7,7,3,0,7,13,9,5
https://www.rbfa.be/nl/wedstrijd/6749290,13/10/2024,Jong Male K.V.V.,2,K. FC Marke A,2,0,0,Jong Male K.V.V. - K. FC Marke A,1452,1481,"0,46","0,54","0,5",1,1454,1479,"0,0406","-0,0406",0,7,7,1,1,6,7,14,9
https://www.rbfa.be/nl/wedstrijd/6749285,13/10/2024,K.S.K. Oostnieuwkerke,4,Club Roeselare,2,0,0,K.S.K. Oostnieuwkerke - Club Roeselare,1463,1492,"0,46","0,54",1,"1,5",1487,1468,"0,6832","-0,6832",2,7,7,3,0,8,7,7,9
https://www.rbfa.be/nl/wedstrijd/6749291,19/10/2024,K. Sassp. Boezinge A,2,Jong Male K.V.V.,1,0,0,K. Sassp. Boezinge A - Jong Male K.V.V.,1569,1454,"0,66","0,34",1,1,1579,1443,"0,3395","-0,3395",1,8,8,3,0,18,6,2,15
https://www.rbfa.be/nl/wedstrijd/6749292,19/10/2024,K. Exc. Zedelgem,2,Zwevegem Sport,1,0,0,K. Exc. Zedelgem - Zwevegem Sport,1424,1551,"0,32","0,68",1,1,1444,1531,"0,6752","-0,6752",1,8,8,3,0,7,14,13,4
https://www.rbfa.be/nl/wedstrijd/6749294,19/10/2024,S.V. Wevelgem City A,1,K.S.K. Oostnieuwkerke,1,0,0,S.V. Wevelgem City A - K.S.K. Oostnieuwkerke,1474,1487,"0,48","0,52","0,5",1,1475,1486,"0,0186","-0,0186",0,8,8,1,1,9,9,8,8
https://www.rbfa.be/nl/wedstrijd/6749293,19/10/2024,K. WS Houthulst A,1,K. SV Rumbeke,2,0,0,K. WS Houthulst A - K. SV Rumbeke,1441,1619,"0,26","0,74",0,1,1433,1627,"-0,2646","0,2646",-1,8,8,0,3,6,24,15,1
https://www.rbfa.be/nl/wedstrijd/6749297,20/10/2024,FC Sp. Heestert A,1,K. FC Varsenare A,1,0,0,FC Sp. Heestert A - K. FC Varsenare A,1570,1464,"0,65","0,35","0,5",1,1566,1468,"-0,1483","0,1483",0,8,8,1,1,16,8,3,10
https://www.rbfa.be/nl/wedstrijd/6749295,20/10/2024,K. SV Bredene A,2,K.F.C. Moen,3,0,0,K. SV Bredene A - K.F.C. Moen,1538,1511,"0,54","0,46",0,1,1522,1527,"-0,5383","0,5383",-1,8,8,0,3,13,12,5,6
https://www.rbfa.be/nl/wedstrijd/6749296,20/10/2024,K. FC Marke A,1,K. VC Ardooie A,1,0,0,K. FC Marke A - K. VC Ardooie A,1479,1478,"0,50","0,50","0,5",1,1479,1478,"-0,0017","0,0017",0,8,8,1,1,8,8,10,10
https://www.rbfa.be/nl/wedstrijd/6749298,20/10/2024,Club Roeselare,1,K.R.C. Waregem A,2,0,0,Club Roeselare - K.R.C. Waregem A,1468,1473,"0,49","0,51",0,1,1453,1488,"-0,4920","0,4920",-1,8,8,0,3,7,10,13,7
https://www.rbfa.be/nl/wedstrijd/6749299,26/10/2024,Zwevegem Sport,2,K. SV Bredene A,1,0,0,Zwevegem Sport - K. SV Bredene A,1531,1522,"0,51","0,49",1,1,1545,1507,"0,4869","-0,4869",1,9,9,3,0,17,13,3,5
https://www.rbfa.be/nl/wedstrijd/6749300,26/10/2024,K. Sassp. Boezinge A,2,S.V. Wevelgem City A,1,0,0,K. Sassp. Boezinge A - S.V. Wevelgem City A,1579,1475,"0,65","0,35",1,1,1590,1464,"0,3537","-0,3537",1,9,9,3,0,21,9,2,10
https://www.rbfa.be/nl/wedstrijd/6749301,26/10/2024,K.S.K. Oostnieuwkerke,2,K. Exc. Zedelgem,3,0,0,K.S.K. Oostnieuwkerke - K. Exc. Zedelgem,1486,1444,"0,56","0,44",0,1,1470,1461,"-0,5608","0,5608",-1,9,9,0,3,9,10,10,9
https://www.rbfa.be/nl/wedstrijd/6749302,26/10/2024,K. SV Rumbeke,8,FC Sp. Heestert A,2,0,0,K. SV Rumbeke - FC Sp. Heestert A,1627,1566,"0,59","0,41",1,"2,125",1653,1539,"0,7510","-0,7510",6,9,9,3,0,27,16,1,4
https://www.rbfa.be/nl/wedstrijd/6749303,26/10/2024,K. FC Varsenare A,0,K. FC Marke A,1,0,0,K. FC Varsenare A - K. FC Marke A,1468,1479,"0,48","0,52",0,1,1454,1494,"-0,4843","0,4843",-1,9,9,0,3,8,11,13,8
https://www.rbfa.be/nl/wedstrijd/6749304,27/10/2024,K. VC Ardooie A,2,K. WS Houthulst A,3,0,0,K. VC Ardooie A - K. WS Houthulst A,1478,1433,"0,56","0,44",0,1,1461,1450,"-0,5644","0,5644",-1,9,9,0,3,8,9,13,10
https://www.rbfa.be/nl/wedstrijd/6749306,27/10/2024,Jong Male K.V.V.,2,Club Roeselare,2,0,0,Jong Male K.V.V. - Club Roeselare,1443,1453,"0,49","0,51","0,5",1,1444,1453,"0,0138","-0,0138",0,9,9,1,1,7,8,16,13
https://www.rbfa.be/nl/wedstrijd/6749305,27/10/2024,K.R.C. Waregem A,4,K.F.C. Moen,1,0,0,K.R.C. Waregem A - K.F.C. Moen,1488,1527,"0,44","0,56",1,"1,75",1517,1498,"0,8019","-0,8019",3,9,9,3,0,13,12,5,7
https://www.rbfa.be/nl/wedstrijd/6749310,2/11/2024,S.V. Wevelgem City A,3,K. SV Rumbeke,2,0,0,S.V. Wevelgem City A - K. SV Rumbeke,1464,1653,"0,25","0,75",1,1,1486,1631,"0,7480","-0,7480",1,10,10,3,0,12,27,7,1
https://www.rbfa.be/nl/wedstrijd/6749307,2/11/2024,K.F.C. Moen,0,K.S.K. Oostnieuwkerke,1,0,0,K.F.C. Moen - K.S.K. Oostnieuwkerke,1498,1470,"0,54","0,46",0,1,1482,1486,"-0,5406","0,5406",-1,10,10,0,3,12,12,7,7
https://www.rbfa.be/nl/wedstrijd/6749314,2/11/2024,FC Sp. Heestert A,1,Jong Male K.V.V.,3,0,0,FC Sp. Heestert A - Jong Male K.V.V.,1539,1444,"0,63","0,37",0,"1,5",1511,1472,"-0,7992","0,7992",-2,10,10,0,3,16,10,4,13
https://www.rbfa.be/nl/wedstrijd/6749309,2/11/2024,K. WS Houthulst A,0,K. FC Varsenare A,1,0,0,K. WS Houthulst A - K. FC Varsenare A,1450,1454,"0,49","0,51",0,1,1435,1469,"-0,4946","0,4946",-1,10,10,0,3,9,11,14,11
https://www.rbfa.be/nl/wedstrijd/6749308,2/11/2024,K. Exc. Zedelgem,2,K. VC Ardooie A,2,0,0,K. Exc. Zedelgem - K. VC Ardooie A,1461,1461,"0,50","0,50","0,5",1,1461,1461,"0,0007","-0,0007",0,10,10,1,1,11,9,11,14
https://www.rbfa.be/nl/wedstrijd/6749312,3/11/2024,K. SV Bredene A,1,K.R.C. Waregem A,0,0,0,K. SV Bredene A - K.R.C. Waregem A,1507,1517,"0,49","0,51",1,1,1522,1502,"0,5149","-0,5149",1,10,10,3,0,16,13,4,6
https://www.rbfa.be/nl/wedstrijd/6749311,3/11/2024,Club Roeselare,0,Zwevegem Sport,1,0,0,Club Roeselare - Zwevegem Sport,1453,1545,"0,37","0,63",0,1,1441,1556,"-0,3697","0,3697",-1,10,10,0,3,8,20,16,3
https://www.rbfa.be/nl/wedstrijd/6749313,3/11/2024,K. FC Marke A,1,K. Sassp. Boezinge A,1,0,0,K. FC Marke A - K. Sassp. Boezinge A,1494,1590,"0,37","0,63","0,5",1,1498,1586,"0,1349","-0,1349",0,10,10,1,1,12,22,7,2
https://www.rbfa.be/nl/wedstrijd/6749315,9/11/2024,Zwevegem Sport,5,K.S.K. Oostnieuwkerke,0,0,0,Zwevegem Sport - K.S.K. Oostnieuwkerke,1556,1486,"0,60","0,40",1,2,1580,1462,"0,6840","-0,6840",5,11,11,3,0,23,12,3,11
https://www.rbfa.be/nl/wedstrijd/6749316,9/11/2024,K. Sassp. Boezinge A,4,K. WS Houthulst A,0,0,0,K. Sassp. Boezinge A - K. WS Houthulst A,1586,1435,"0,70","0,30",1,"1,875",1603,1419,"0,4697","-0,4697",4,11,11,3,0,25,9,2,14
https://www.rbfa.be/nl/wedstrijd/6749317,9/11/2024,K. SV Rumbeke,5,K. SV Bredene A,1,0,0,K. SV Rumbeke - K. SV Bredene A,1631,1522,"0,65","0,35",1,"1,875",1650,1503,"0,5541","-0,5541",4,11,11,3,0,30,16,1,4
https://www.rbfa.be/nl/wedstrijd/6749318,9/11/2024,K. FC Varsenare A,2,K.F.C. Moen,2,0,0,K. FC Varsenare A - K.F.C. Moen,1469,1482,"0,48","0,52","0,5",1,1469,1481,"0,0186","-0,0186",0,11,11,1,1,12,13,11,10
https://www.rbfa.be/nl/wedstrijd/6749319,10/11/2024,K. VC Ardooie A,1,S.V. Wevelgem City A,3,0,0,K. VC Ardooie A - S.V. Wevelgem City A,1461,1486,"0,46","0,54",0,"1,5",1440,1507,"-0,5844","0,5844",-2,11,11,0,3,9,15,14,7
https://www.rbfa.be/nl/wedstrijd/6749321,10/11/2024,K. FC Marke A,2,Club Roeselare,1,0,0,K. FC Marke A - Club Roeselare,1498,1441,"0,58","0,42",1,1,1511,1429,"0,4194","-0,4194",1,11,11,3,0,15,8,7,16
https://www.rbfa.be/nl/wedstrijd/6749322,10/11/2024,Jong Male K.V.V.,0,K. Exc. Zedelgem,2,0,0,Jong Male K.V.V. - K. Exc. Zedelgem,1472,1461,"0,52","0,48",0,"1,5",1449,1484,"-0,6508","0,6508",-2,11,11,0,3,10,14,13,9
https://www.rbfa.be/nl/wedstrijd/6749320,10/11/2024,K.R.C. Waregem A,2,FC Sp. Heestert A,1,0,0,K.R.C. Waregem A - FC Sp. Heestert A,1502,1511,"0,49","0,51",1,1,1517,1496,"0,5131","-0,5131",1,11,11,3,0,16,16,4,4
https://www.rbfa.be/nl/wedstrijd/6749324,16/11/2024,K.F.C. Moen,2,K. VC Ardooie A,4,0,0,K.F.C. Moen - K. VC Ardooie A,1481,1440,"0,56","0,44",0,"1,5",1456,1466,"-0,7034","0,7034",-2,12,12,0,3,13,12,11,13
https://www.rbfa.be/nl/wedstrijd/6749325,16/11/2024,K.S.K. Oostnieuwkerke,0,K. FC Varsenare A,3,0,0,K.S.K. Oostnieuwkerke - K. FC Varsenare A,1462,1469,"0,49","0,51",0,"1,75",1436,1495,"-0,7057","0,7057",-3,12,12,0,3,12,15,13,8
https://www.rbfa.be/nl/wedstrijd/6749326,16/11/2024,K. Exc. Zedelgem,0,K. FC Marke A,1,0,0,K. Exc. Zedelgem - K. FC Marke A,1484,1511,"0,46","0,54",0,1,1470,1524,"-0,4620","0,4620",-1,12,12,0,3,14,18,10,6
https://www.rbfa.be/nl/wedstrijd/6749328,16/11/2024,S.V. Wevelgem City A,1,Jong Male K.V.V.,2,0,0,S.V. Wevelgem City A - Jong Male K.V.V.,1507,1449,"0,58","0,42",0,1,1490,1467,"-0,5831","0,5831",-1,12,12,0,3,15,13,8,11
https://www.rbfa.be/nl/wedstrijd/6749323,16/11/2024,Zwevegem Sport,2,K.R.C. Waregem A,3,0,0,Zwevegem Sport - K.R.C. Waregem A,1580,1517,"0,59","0,41",0,1,1563,1535,"-0,5899","0,5899",-1,12,12,0,3,23,19,3,4
https://www.rbfa.be/nl/wedstrijd/6749327,17/11/2024,K. WS Houthulst A,2,FC Sp. Heestert A,3,0,0,K. WS Houthulst A - FC Sp. Heestert A,1419,1496,"0,39","0,61",0,1,1407,1507,"-0,3912","0,3912",-1,12,12,0,3,9,19,15,4
https://www.rbfa.be/nl/wedstrijd/6749330,17/11/2024,K. SV Bredene A,1,K. Sassp. Boezinge A,6,0,0,K. SV Bredene A - K. Sassp. Boezinge A,1503,1603,"0,36","0,64",0,2,1481,1624,"-0,6158","0,6158",-5,12,12,0,3,16,28,7,2
https://www.rbfa.be/nl/wedstrijd/6749329,17/11/2024,Club Roeselare,1,K. SV Rumbeke,2,0,0,Club Roeselare - K. SV Rumbeke,1429,1650,"0,22","0,78",0,1,1422,1657,"-0,2185","0,2185",-1,12,12,0,3,8,33,16,1
https://www.rbfa.be/nl/wedstrijd/6749331,23/11/2024,K.F.C. Moen,1,K. Exc. Zedelgem,0,0,0,K.F.C. Moen - K. Exc. Zedelgem,1456,1470,"0,48","0,52",1,1,1472,1455,"0,5204","-0,5204",1,13,13,3,0,16,14,8,12
https://www.rbfa.be/nl/wedstrijd/6749332,23/11/2024,K. SV Rumbeke,5,Zwevegem Sport,0,0,0,K. SV Rumbeke - Zwevegem Sport,1657,1563,"0,63","0,37",1,2,1679,1541,"0,6288","-0,6288",5,13,13,3,0,36,23,1,3
https://www.rbfa.be/nl/wedstrijd/6749337,23/11/2024,FC Sp. Heestert A,1,K. Sassp. Boezinge A,2,0,0,FC Sp. Heestert A - K. Sassp. Boezinge A,1507,1624,"0,34","0,66",0,1,1497,1634,"-0,3378","0,3378",-1,13,13,0,3,19,31,6,2
https://www.rbfa.be/nl/wedstrijd/6749333,23/11/2024,K. FC Varsenare A,1,K. SV Bredene A,0,0,0,K. FC Varsenare A - K. SV Bredene A,1495,1481,"0,52","0,48",1,1,1509,1467,"0,4800","-0,4800",1,13,13,3,0,18,16,7,8
https://www.rbfa.be/nl/wedstrijd/6749338,24/11/2024,Jong Male K.V.V.,1,K.S.K. Oostnieuwkerke,2,0,0,Jong Male K.V.V. - K.S.K. Oostnieuwkerke,1467,1436,"0,54","0,46",0,1,1450,1453,"-0,5436","0,5436",-1,13,13,0,3,13,15,13,10
https://www.rbfa.be/nl/wedstrijd/6749335,24/11/2024,K.R.C. Waregem A,1,K. VC Ardooie A,0,0,0,K.R.C. Waregem A - K. VC Ardooie A,1535,1466,"0,60","0,40",1,1,1547,1454,"0,4016","-0,4016",1,13,13,3,0,22,12,4,14
https://www.rbfa.be/nl/wedstrijd/6749334,24/11/2024,Club Roeselare,3,S.V. Wevelgem City A,0,0,0,Club Roeselare - S.V. Wevelgem City A,1422,1490,"0,40","0,60",1,"1,75",1454,1459,"0,8596","-0,8596",3,13,13,3,0,11,15,15,10
https://www.rbfa.be/nl/wedstrijd/6749336,24/11/2024,K. FC Marke A,4,K. WS Houthulst A,2,0,0,K. FC Marke A - K. WS Houthulst A,1524,1407,"0,66","0,34",1,"1,5",1540,1392,"0,4248","-0,4248",2,13,13,3,0,21,9,5,16
https://www.rbfa.be/nl/wedstrijd/6749339,30/11/2024,Zwevegem Sport,1,Jong Male K.V.V.,0,0,0,Zwevegem Sport - Jong Male K.V.V.,1541,1450,"0,63","0,37",1,1,1552,1439,"0,3729","-0,3729",1,14,14,3,0,26,13,3,13
https://www.rbfa.be/nl/wedstrijd/6749340,30/11/2024,K. Sassp. Boezinge A,2,K. SV Rumbeke,2,0,0,K. Sassp. Boezinge A - K. SV Rumbeke,1634,1679,"0,44","0,56","0,5",1,1636,1677,"0,0637","-0,0637",0,14,14,1,1,32,37,2,1
https://www.rbfa.be/nl/wedstrijd/6749343,30/11/2024,K. WS Houthulst A,2,Club Roeselare,2,0,0,K. WS Houthulst A - Club Roeselare,1392,1454,"0,41","0,59","0,5",1,1394,1451,"0,0880","-0,0880",0,14,14,1,1,10,12,16,15
https://www.rbfa.be/nl/wedstrijd/6749342,30/11/2024,K. Exc. Zedelgem,0,FC Sp. Heestert A,4,0,0,K. Exc. Zedelgem - FC Sp. Heestert A,1455,1497,"0,44","0,56",0,"1,875",1430,1522,"-0,6971","0,6971",-4,14,14,0,3,14,22,12,5
https://www.rbfa.be/nl/wedstrijd/6749341,30/11/2024,K.S.K. Oostnieuwkerke,0,K.R.C. Waregem A,0,0,0,K.S.K. Oostnieuwkerke - K.R.C. Waregem A,1453,1547,"0,37","0,63","0,5",1,1456,1543,"0,1326","-0,1326",0,14,14,1,1,16,23,10,4
https://www.rbfa.be/nl/wedstrijd/6749345,1/12/2024,K. VC Ardooie A,1,K. FC Varsenare A,1,0,0,K. VC Ardooie A - K. FC Varsenare A,1454,1509,"0,42","0,58","0,5",1,1456,1507,"0,0798","-0,0798",0,14,14,1,1,13,19,13,7
https://www.rbfa.be/nl/wedstrijd/6749346,1/12/2024,K. SV Bredene A,2,K. FC Marke A,0,0,0,K. SV Bredene A - K. FC Marke A,1467,1540,"0,40","0,60",1,"1,5",1494,1512,"0,7601","-0,7601",2,14,14,3,0,19,21,7,6
https://www.rbfa.be/nl/wedstrijd/6749344,1/12/2024,S.V. Wevelgem City A,3,K.F.C. Moen,1,0,0,S.V. Wevelgem City A - K.F.C. Moen,1459,1472,"0,48","0,52",1,"1,5",1482,1448,"0,6536","-0,6536",2,14,14,3,0,18,16,9,10
https://www.rbfa.be/nl/wedstrijd/6749348,7/12/2024,K.S.K. Oostnieuwkerke,1,K. WS Houthulst A,2,0,0,K.S.K. Oostnieuwkerke - K. WS Houthulst A,1456,1394,"0,59","0,41",0,1,1439,1412,"-0,5884","0,5884",-1,15,15,0,3,16,13,10,14
